date,time,time_part,National_positiver_rate,H1N1_positive_rate,H1N1_ILI%×positive%_national,H1N1_ILI%×positive%_national_lag_1_week,H1N1_ILI%×positive%_national_lag_2_week,H1N1_ILI%×positive%_national_lag_3_week,H1N1_ILI%×positive%_national_lag_4_week,H1N1_flu_season,holiday,trend_stage,absolute_humidity,uvindex,solarenergy,solarradiation,visibility,cloudcover,sealevelpressure,winddir,windspeed,humidity,feelslike,temp,DTR
201741,2017/10/11,pre,0.068047337,0.000934288,0,0.024299031,0.013687286,0.008639832,0.002949944,1,0,0,11.82738999,4.893571027,11.06352558,128.1941341,11.54715251,64.65718911,1018.533742,128.2940617,17.78665742,75.90697294,17.769484,17.53756033,8.049438948
201742,2017/10/18,pre,0.064020681,0.000912409,0,0.042037508,0.024299031,0.013687286,0.008639832,1,0,0,9.835148351,4.07547056,8.583819981,99.55164095,11.26110541,72.77194941,1021.189366,133.4323289,17.17769165,78.24870395,13.68915802,14.05242721,6.734780204
201743,2017/10/25,pre,0.066686603,0.00194378,0.00554308,0.06992813,0.042037508,0.024299031,0.013687286,1,0,1,9.140182916,5.412292873,12.08381898,139.9973285,9.287000282,45.73348114,1021.239055,140.3565677,14.61495837,72.67943312,13.95646015,14.29890002,9.288201818
201744,2017/11/1,pre,0.060112441,0.002162318,0.006256695,0.125792315,0.06992813,0.042037508,0.024299031,1,0,0,7.80748708,5.985561455,13.53648046,156.8342473,10.14924389,30.3666345,1022.634845,149.2761553,16.40395452,64.6497979,13.12941703,13.59634814,10.93326396
201745,2017/11/8,pre,0.074112426,0.007988166,0.022759553,0.20963137,0.125792315,0.06992813,0.042037508,1,0,0,7.552436627,5.355614543,11.756617,136.2010095,10.25909548,37.26790742,1022.077803,156.2008145,16.61206262,63.53410352,12.11931206,12.74475748,10.55744148
201746,2017/11/15,pre,0.083670034,0.006734007,0.020189816,0.325477528,0.20963137,0.125792315,0.06992813,1,0,0,8.077371126,4.36303491,9.050779241,104.9513936,10.01663248,53.67856439,1018.719367,161.444484,16.78420608,69.91859416,11.43590633,12.13599582,8.479979085
201747,2017/11/22,pre,0.116571771,0.014534013,0.047990059,0.489218994,0.325477528,0.20963137,0.125792315,1,0,0,5.002994108,4.011623231,8.161751931,94.62760818,11.76656411,55.96635598,1023.74332,158.9590975,17.6852568,62.09989644,4.574561616,6.140600869,7.898580277
201748,2017/11/29,pre,0.191548129,0.021958293,0.077210605,0.672758916,0.489218994,0.325477528,0.20963137,1,0,0,5.39035893,4.488859395,9.292768661,107.6532115,11.13658804,43.4569116,1023.870028,175.9214598,17.3798705,62.23383607,4.61102799,6.279208897,9.459656531
201749,2017/12/6,pre,0.246121757,0.035849303,0.134322038,0.899207409,0.672758916,0.489218994,0.325477528,1,0,0,4.688433551,4.540500322,9.351128137,108.3412303,9.745286359,41.94692427,1024.904842,159.6305472,16.81388856,62.11762086,2.974466094,4.756479249,9.41485883
201750,2017/12/13,pre,0.325400931,0.056906363,0.243646557,1.066769699,0.899207409,0.672758916,0.489218994,1,0,0,4.08319263,4.186705679,8.665101151,100.38805,10.5468378,43.17552385,1023.940125,177.4565637,16.94015846,59.08763072,1.003667954,3.016769225,9.477745937
201751,2017/12/20,pre,0.402213558,0.080870331,0.383346281,1.137086348,1.066769699,0.899207409,0.672758916,1,0,0,3.202468213,4.869922378,10.16752132,117.8153395,11.29479268,34.49925394,1030.825596,166.163052,17.02109878,56.42136925,-1.6909558,0.749200652,9.840557636
201752,2017/12/27,pre,0.4277172,0.106108571,0.540595234,1.127480767,1.137086348,1.066769699,0.899207409,1,0,0,4.276326383,4.64013232,9.625249359,111.4623824,9.635569498,34.15621883,1025.546432,187.6119641,16.17279199,58.22434343,2.280013273,4.084128661,10.74142133
201801,2018/1/3,pre,0.448121881,0.134620436,0.789287905,1.049704536,1.127480767,1.137086348,1.066769699,1,0,0,4.469635738,4.04886583,8.248844715,95.5852035,8.295966056,48.40386604,1025.468904,162.6948892,16.24655024,65.90004927,0.701081886,2.717546453,9.237465812
201802,2018/1/10,pre,0.451805788,0.171968429,0.977806244,0.947016969,1.049704536,1.127480767,1.137086348,1,0,0,3.444475625,4.123210264,8.530589407,98.84760095,9.983724463,51.6347229,1026.862395,162.4793235,17.21131858,66.39539495,-2.80979227,-0.180379264,8.372850306
201803,2018/1/17,pre,0.4701138,0.215114352,1.289140253,0.812182043,0.947016969,1.049704536,1.127480767,1,1,0,4.043723852,4.972289254,10.4555693,121.1591187,9.861471403,37.73525579,1023.809665,185.3603664,16.58789013,63.03302465,-1.367360439,1.136997265,10.20993806
201804,2018/1/24,pre,0.424681709,0.221353838,1.210844392,0.6742496,0.812182043,0.947016969,1.049704536,1,0,-1,4.568472656,4.294230615,8.753330116,101.4641429,7.684040179,58.68251086,1021.150715,156.7900006,16.24625765,70.88788409,0.175157859,2.355667833,8.484240268
201805,2018/1/31,pre,0.403880279,0.226191885,1.070554504,0.510347058,0.6742496,0.812182043,0.947016969,1,0,0,2.872290815,4.654983108,9.791097571,113.3896387,9.802762026,58.79071751,1028.127258,152.8086792,17.81026887,64.88995838,-7.107932154,-3.648024252,7.425423303
201806,2018/2/7,pre,0.363534814,0.216085392,0.939383918,0.370641251,0.510347058,0.6742496,0.812182043,1,0,0,2.611703773,5.954834299,13.10340352,151.6943785,11.94458354,40.83098858,1029.249364,186.5788128,16.23778354,52.25130812,-4.229130468,-1.57227015,10.11132662
201807,2018/2/14,pre,0.330061152,0.186836176,0.978035331,0.280495917,0.370641251,0.510347058,0.6742496,1,0,0,3.635471119,6.03824807,13.42581745,155.4851362,10.71171171,40.20213461,1024.29433,186.622968,18.97506737,53.42992479,-0.711984195,1.763783985,10.88899313
201808,2018/2/21,pre,0.314330958,0.18733175,0.800094124,0.217813192,0.280495917,0.370641251,0.510347058,1,0,0,4.785623495,5.275046252,11.71360703,135.6468248,11.03994731,55.84286519,1020.156797,159.1388835,18.1409005,60.73791325,2.486056146,4.473307792,10.15250663
201809,2018/2/28,pre,0.248629939,0.146380156,0.5312148,0.158435918,0.217813192,0.280495917,0.370641251,1,0,0,5.561872443,6.003951496,13.43839186,155.687496,10.97398246,51.650918,1020.181967,166.0259391,17.94407276,62.80328789,4.677099422,6.285254787,10.77557412
201810,2018/3/7,pre,0.19778002,0.113449618,0.387654146,0.116195653,0.158435918,0.217813192,0.280495917,1,0,0,6.059428072,5.718106499,13.05287565,151.2250654,10.42507742,60.45601371,1016.247789,149.5555804,20.90730675,67.31145834,6.305126891,7.958300155,10.31390766
201811,2018/3/14,pre,0.156328234,0.096244784,0.322425161,0.087091394,0.116195653,0.158435918,0.217813192,1,0,0,6.28378827,6.949093066,16.63239624,192.6414123,10.64660855,43.66679135,1020.94288,143.8613699,17.41081684,63.45916184,7.169597614,8.565232867,11.86252715
201812,2018/3/21,pre,0.117767747,0.071399261,0.241270897,0.063622875,0.087091394,0.116195653,0.158435918,1,0,0,6.619364368,6.152248231,14.60781351,169.2467031,10.23565798,55.02403274,1017.258807,153.9502655,19.79139419,66.56369249,8.870154643,10.1696509,10.59008607
201813,2018/3/28,pre,0.080582384,0.051319014,0.170633464,0.051241371,0.063622875,0.087091394,0.116195653,1,0,0,7.742732259,7.144727317,17.63106399,204.1944428,10.62055482,46.11055844,1018.476536,149.8677416,16.66849461,61.46492218,12.37207911,13.08773629,11.67519506
201814,2018/4/4,pre,0.066076575,0.04610951,0.136923244,0.040796258,0.051241371,0.063622875,0.087091394,1,0,0,8.819172187,7.463752815,18.70826496,216.5773036,10.51745797,44.25514298,1014.405301,168.9269677,20.63649252,59.37442688,16.47145271,16.82416848,12.2945222
201815,2018/4/11,pre,0.05048624,0.031243534,0.084916065,0.034556008,0.040796258,0.051241371,0.063622875,0,0,0,7.025810208,7.40558639,18.88380088,218.7400409,12.98995737,47.5309373,1015.776849,179.2092785,22.68703648,53.51890686,12.72365368,13.72355414,11.49922478
201816,2018/4/18,pre,0.040281752,0.025974026,0.072309837,0.030222283,0.034556008,0.040796258,0.051241371,0,0,0,8.069293369,7.22457167,18.28373452,211.7298685,12.59059987,56.82978503,1014.32434,174.9803139,19.64384854,59.18719535,14.80069679,15.26207469,11.05650439
201817,2018/4/25,pre,0.028792693,0.02025417,0.05421643,0.026478052,0.030222283,0.034556008,0.040796258,0,0,0,10.79600953,6.797669321,17.19464185,199.1635025,11.14623753,58.14042994,1012.032589,156.3815517,19.74575692,66.3534005,18.42171513,18.50491675,10.49953246
201818,2018/5/2,pre,0.022709875,0.015820362,0.043049167,0.025847119,0.026478052,0.030222283,0.034556008,0,0,0,11.30995098,7.498712999,19.49610481,225.7600778,11.77610703,56.25682513,1013.520998,172.2726855,18.23400901,63.8989523,19.74702482,19.67944217,11.04370978
201819,2018/5/9,pre,0.017711489,0.012817525,0.03539005,0.025097441,0.025847119,0.026478052,0.030222283,0,0,0,10.97599291,6.931990026,17.88197595,207.0851723,12.84493847,65.44991956,1011.712728,151.5173313,19.83331926,63.90425314,19.36065999,19.26839608,9.657157941
201820,2018/5/16,pre,0.01504978,0.011345219,0.030529386,0.02326623,0.025097441,0.025847119,0.026478052,0,0,0,13.22124654,8.037182272,21.6140806,250.2574988,12.94122828,51.8753127,1009.017052,169.5791425,18.66310127,63.57572394,23.08557553,22.22080016,11.22838743
201821,2018/5/23,pre,0.014031805,0.010523854,0.02925543,0.0221407,0.02326623,0.025097441,0.025847119,0,0,0,14.34372229,6.913408945,18.09717664,209.6565195,12.52446409,63.73223335,1007.048361,148.1647664,19.48246562,69.45481017,23.70837154,22.87233752,9.535043638
201822,2018/5/30,pre,0.011806982,0.00949692,0.025714268,0.018607494,0.0221407,0.02326623,0.025097441,0,0,0,13.19367211,6.95346686,18.23471083,211.1818141,12.15644808,66.75536519,1010.110953,180.3394506,17.95823983,67.49576497,22.14441965,21.55595942,9.781214809
201823,2018/6/6,pre,0.009530293,0.007261175,0.020413123,0.01544477,0.018607494,0.0221407,0.02326623,0,0,0,13.31220857,7.487491956,20.33097752,235.4708484,13.374447,60.62672539,1009.855512,160.6947183,16.54630691,62.26287001,23.70928149,23.44015645,10.66437018
201824,2018/6/13,pre,0.011794635,0.010638298,0.028005657,0.014667658,0.01544477,0.018607494,0.0221407,0,0,0,14.01465141,7.426097973,20.17844877,233.7329673,13.40358349,61.32160453,1005.181992,174.6648689,17.21257642,64.15423604,24.1960847,23.8526645,10.15673162
201825,2018/6/20,pre,0.011179829,0.010228354,0.026256717,0.014016903,0.014667658,0.01544477,0.018607494,0,0,0,15.85305636,7.082981419,18.84431106,218.3070514,13.01286599,67.76545407,1003.741336,147.9986024,16.98210767,69.45442507,25.44382843,24.61777168,9.235656976
201826,2018/6/27,pre,0.008845438,0.007914339,0.018389423,0.012752725,0.014016903,0.014667658,0.01544477,0,0,0,17.26641415,7.441300676,20.25393038,234.6020261,13.95449747,64.07973576,1004.216931,170.4058669,17.70958012,69.589706,27.7515072,26.06100688,9.517971765
201827,2018/7/4,pre,0.010903804,0.006784589,0.015911002,0.012377542,0.012752725,0.014016903,0.014667658,0,0,0,18.70900679,6.790500322,17.87762428,207.0524111,13.20219293,68.901286,1001.410512,168.449632,17.55126287,74.72456363,28.41841116,26.37061816,8.378977639
201828,2018/7/11,pre,0.007144617,0.006651885,0.013872833,0.011343375,0.012377542,0.012752725,0.014016903,0,0,0,18.90179128,6.431396799,16.86293034,195.3292863,12.4794301,72.12508949,1004.261117,134.4424288,16.67377333,77.42197756,27.82877052,25.91341297,7.666888876
201829,2018/7/18,pre,0.008279669,0.006209752,0.013605822,0.008218179,0.011343375,0.012377542,0.012752725,0,0,0,19.69492996,6.902459379,18.37531371,212.8454925,13.76363116,62.49889499,1005.356397,137.3408432,17.52279098,75.95622688,29.87020693,27.0984737,8.129280285
201830,2018/7/25,pre,0.008525577,0.00777332,0.015280973,0.009393259,0.008218179,0.011343375,0.012377542,0,0,0,20.62183669,7.530516007,20.26203548,234.6329181,14.13969394,57.97993485,1003.793545,157.6710536,18.02770371,74.39967222,31.97280205,28.31769426,8.832345962
201831,2018/8/1,pre,0.007620015,0.007112014,0.013307985,0.009046409,0.009393259,0.008218179,0.011343375,0,0,0,20.35853945,7.317648005,19.30421493,223.5753761,13.75036499,53.88915099,1004.251538,152.9841518,15.89822635,75.78809424,30.84591679,27.74640143,8.810144184
201832,2018/8/8,pre,0.00514259,0.004675082,0.008816121,0.008710348,0.009046409,0.009393259,0.008218179,0,0,0,20.47559573,7.484596204,19.92862774,230.7126167,13.16226271,47.2279601,1005.1082,135.0566733,14.90868927,75.20291787,31.69988236,27.98589628,8.992823963
201833,2018/8/15,pre,0.007057678,0.006327574,0.012105088,0.012517615,0.008710348,0.009046409,0.009393259,0,0,0,20.16632807,6.797287243,17.55010155,203.299074,13.12318614,60.21923665,1003.584554,127.2722149,16.24798202,77.08892576,30.50497607,27.25212758,8.449376609
201834,2018/8/22,pre,0.005522088,0.004769076,0.011144304,0.011948845,0.012517615,0.008710348,0.009046409,0,0,0,18.7444289,6.62168195,16.82607485,194.9360521,13.98086893,58.02515585,1005.570681,135.6405687,17.40807292,76.48483551,28.00480112,26.03672881,8.382596324
201835,2018/8/29,pre,0.005301205,0.000481928,0.000807203,0.011737477,0.011948845,0.012517615,0.008710348,0,0,0,18.08592159,6.516560087,16.33888655,189.3245626,13.4140434,54.79718972,1005.802466,138.0198852,16.44866876,76.50350909,26.78500845,25.31877916,8.342985843
201836,2018/9/5,pre,0.007940327,0.007218479,0.013516442,0.012582961,0.011737477,0.011948845,0.012517615,0,0,0,17.86769579,6.254866474,15.24777892,176.6574184,13.38889962,63.29688305,1007.933398,153.9491343,15.80034086,76.9782537,26.61361507,25.04853403,8.147258084
201837,2018/9/12,pre,0.006927855,0.005972289,0.010717688,0.014579696,0.012582961,0.011737477,0.011948845,0,0,0,13.43558483,6.634662565,16.18221425,187.4356731,14.73462235,56.1134552,1011.424287,157.4210616,16.28689873,68.3914877,22.24335888,21.96118887,9.06429979
201838,2018/9/19,pre,0.006805708,0.005268935,0.009800057,0.018235223,0.014579696,0.012582961,0.011737477,0,0,0,15.2930026,5.857836631,13.98064471,161.9170075,12.57528656,66.16855997,1014.05504,157.5859114,17.26491715,75.33752112,23.16567829,22.31382722,8.48103483
201839,2018/9/26,pre,0.010191743,0.00863707,0.016036275,0.025687891,0.018235223,0.014579696,0.012582961,0,0,0,13.05681198,5.893701738,13.91377092,161.1096495,12.65076516,57.4424811,1014.827666,153.7872517,15.35389821,72.95495093,20.52828889,20.23542572,8.887671933
201840,2018/10/3,pre,0.00471995,0.003461296,0.011241359,0.037989967,0.025687891,0.018235223,0.014579696,1,1,0,10.35998278,6.641680744,16.05321952,185.9211169,13.91545809,40.79743706,1017.402593,173.1446519,16.42503017,65.41029903,18.21828146,18.31789233,10.40356539
201841,2018/10/10,pre,0.005424137,0.004068103,0.009872215,0.054433202,0.037989967,0.025687891,0.018235223,1,0,0,9.34994314,6.590190637,15.64859939,181.2440456,13.09014238,34.91020552,1019.071426,166.4282034,15.51902852,62.48133949,17.07331886,17.19951436,11.39947715
201842,2018/10/17,pre,0.006034349,0.005105988,0.013181995,0.086134595,0.054433202,0.037989967,0.025687891,1,0,0,8.89514367,5.258687259,11.80611024,136.7572635,11.7290078,56.34477659,1019.822241,148.899081,15.52630008,67.28676601,14.43921433,14.71882441,9.440076011
201843,2018/10/24,pre,0.011289824,0.009588617,0.024023215,0.124990442,0.086134595,0.054433202,0.037989967,1,0,0,9.42669827,4.959690718,10.85045045,125.7393742,10.43028173,55.23927566,1020.725621,157.7430412,14.49498673,71.43208555,14.29334681,14.57465714,9.067292069
201844,2018/10/31,pre,0.012236158,0.01009483,0.025863468,0.179194427,0.124990442,0.086134595,0.054433202,1,0,0,7.160492855,6.1190074,13.90567487,161.0644547,13.28877293,32.4256435,1019.273384,178.967284,18.43580378,56.64704392,13.66758164,14.18338562,11.7368736
201845,2018/11/7,pre,0.019567151,0.015564779,0.039682886,0.291066987,0.179194427,0.124990442,0.086134595,1,0,0,7.892841575,4.919351271,10.70557935,124.0626398,11.61736547,44.87664596,1021.654137,165.5577804,16.35096023,68.03338763,11.81899734,12.47060208,10.03454995
201846,2018/11/14,pre,0.025950344,0.023285173,0.0623903,0.458749848,0.291066987,0.179194427,0.124990442,1,0,0,7.920523097,3.987491956,8.209543919,95.18577059,9.501241754,64.92682191,1021.780844,145.6961561,14.87512971,76.00544563,9.708082974,10.45430441,7.659692729
201847,2018/11/21,pre,0.034642662,0.031232951,0.089796154,0.723849222,0.458749848,0.291066987,0.179194427,1,0,0,6.602006231,4.194256757,8.586069217,99.5168004,9.723007159,58.51185952,1023.476552,159.5194639,15.40060932,74.38774534,7.117015563,8.153443732,8.218473496
201848,2018/11/28,pre,0.054512019,0.04899514,0.152669038,1.084147761,0.723849222,0.458749848,0.291066987,1,0,0,6.330924005,4.994118002,10.48690376,121.4989754,8.961741874,34.57138433,1023.045323,170.5870707,13.96549932,69.35421795,6.537483912,7.658397686,11.10840372
201849,2018/12/5,pre,0.065180987,0.059255442,0.195106278,1.443413546,1.084147761,0.723849222,0.458749848,1,0,0,6.606202608,3.620123472,7.254150579,84.13536539,8.296665863,60.59900258,1021.582734,153.3203065,17.13960144,71.55606198,6.808671172,8.210149212,8.312453747
201850,2018/12/12,pre,0.092790213,0.080947423,0.279206237,1.700181471,1.443413546,1.084147761,0.723849222,1,0,0,3.765589601,3.598928169,7.121081685,82.52808177,11.31288107,61.47980715,1030.665389,154.190628,17.55701718,64.89594796,-1.999923584,0.664465693,6.456368646
201851,2018/12/19,pre,0.163219255,0.145543437,0.537286394,1.791305759,1.700181471,1.443413546,1.084147761,1,0,0,4.766514664,4.350335827,8.921513031,103.348163,9.014112772,40.68868143,1027.502714,178.9115871,14.72457368,66.68616373,1.099551563,2.83129424,9.811399009
201852,2018/12/26,pre,0.218021303,0.194703004,0.823400483,1.800598835,1.791305759,1.700181471,1.443413546,1,0,0,5.01781484,3.591236326,7.153978644,82.94410192,9.297974982,57.02842161,1023.4917,158.3556709,16.54212516,68.43271195,2.508655084,4.427394024,8.29974863
201901,2019/1/2,pre,0.292529639,0.250392801,1.255503774,1.530392762,1.800598835,1.791305759,1.700181471,1,0,0,3.230959156,3.870787082,7.692632923,89.14562721,11.09846063,57.17618545,1033.309757,155.5665702,16.76279461,62.93731701,-4.612912243,-1.611192889,7.078687058
201902,2019/1/9,pre,0.37573706,0.321358375,1.720400393,1.253493112,1.530392762,1.800598835,1.791305759,1,0,0,4.339762657,3.598405325,7.214000161,83.64870598,8.032789375,56.87269044,1029.858561,154.8636553,14.04521095,70.71726291,-1.455025338,0.552184886,7.810257802
201903,2019/1/16,pre,0.419270012,0.352266751,1.974349532,1.002637643,1.253493112,1.530392762,1.800598835,1,0,0,4.338976061,4.401795769,8.996263675,104.241908,7.920703628,52.78427747,1026.488667,161.6521929,14.99993364,70.74548645,-0.330268662,1.571051521,8.622916667
201904,2019/1/23,pre,0.426431531,0.35291618,1.850472185,0.68486767,1.002637643,1.253493112,1.530392762,1,0,0,3.895563698,5.034025097,10.63974521,123.2826416,9.677681589,40.95693171,1026.229788,184.2298997,16.41681146,59.59889599,-0.113201818,2.033320263,10.23090311
201905,2019/1/30,pre,0.416044143,0.333955857,1.620000927,0.56336155,0.68486767,1.002637643,1.253493112,1,0,-1,4.27359053,5.006324405,10.68508386,123.7962084,10.14695443,40.88269084,1025.514801,166.8941472,16.88503359,60.04839929,1.495963039,3.479137508,10.25687239
201906,2019/2/6,pre,0.340945513,0.26963141,1.757572694,0.438870431,0.56336155,0.68486767,1.002637643,1,1,0,5.031458354,4.841839608,10.33166627,119.6522332,9.917639964,52.44634613,1020.733377,176.0583746,19.18239724,63.81395693,2.482187098,4.656068008,9.983005553
201907,2019/2/13,pre,0.325416612,0.23894502,0.893525242,0.321936219,0.438870431,0.56336155,0.68486767,1,0,0,4.252228077,4.414313868,9.324202664,107.9849702,11.01377996,64.6250915,1026.161333,140.740261,18.01583716,65.66952522,-1.306659226,1.337792592,7.681198721
201908,2019/2/20,pre,0.306365403,0.211734694,0.742873586,0.230966379,0.321936219,0.438870431,0.56336155,1,0,0,4.601403125,4.596153073,9.948958331,115.2978423,9.605576336,62.36183237,1025.873184,150.7297066,16.72742118,70.17557211,-0.209385055,2.111619209,7.822154521
201909,2019/2/27,pre,0.304337172,0.173364371,0.616579049,0.148383807,0.230966379,0.321936219,0.438870431,1,0,0,5.338718174,5.104377815,11.2203115,130.057533,8.011154682,61.82493163,1021.738646,148.1497446,14.62034568,69.68266269,4.181658221,5.480532097,9.19146457
201910,2019/3/6,pre,0.322042663,0.138720103,0.486492801,0.099336094,0.148383807,0.230966379,0.321936219,1,0,0,5.905269782,5.358942648,12.10023327,140.2190124,8.440416868,59.83217101,1018.3554,152.7824676,16.04337295,67.36423142,6.675405203,7.750806385,9.28850547
201911,2019/3/13,pre,0.324530156,0.102812922,0.407500762,0.0680197,0.099336094,0.148383807,0.230966379,1,0,0,5.948301061,6.503448761,15.2965261,177.194855,10.73749296,49.93895894,1019.012072,172.8305392,17.07903294,60.00263132,8.7094303,9.627919885,11.03218408
201912,2019/3/20,pre,0.324936387,0.063104326,0.244909111,0.042541272,0.0680197,0.099336094,0.148383807,1,0,0,6.492721705,6.75068372,16.20142576,187.644116,13.13109717,48.57787766,1017.193997,187.8842594,19.83017817,55.50555221,10.48907658,11.40835445,11.42593408
201913,2019/3/27,pre,0.326881991,0.038079678,0.148842201,0.025980652,0.042541272,0.0680197,0.099336094,1,0,0,6.836075756,6.723948279,16.2024815,187.6723215,12.24100809,56.38626931,1016.108998,170.9372044,19.80764861,60.20166305,10.85110903,11.73406934,10.60574023
201914,2019/4/3,pre,0.319219512,0.032585366,0.122613441,0.01851277,0.025980652,0.042541272,0.0680197,1,0,0,6.706551683,6.992368485,17.28669864,200.16323,12.84541305,52.63978041,1017.360278,173.0060459,19.18695504,55.85714588,11.58332328,12.32014157,10.63044965
201915,2019/4/10,pre,0.29123571,0.020685901,0.077170476,0.018829132,0.01851277,0.025980652,0.042541272,0,0,0,8.158226473,7.573208253,19.30829915,223.604221,13.01945886,45.72899976,1012.939437,175.8807785,20.52339025,56.18092021,15.09102618,15.49674027,12.40022824
201916,2019/4/17,pre,0.282786028,0.013386321,0.048718256,0.015941047,0.018829132,0.01851277,0.025980652,0,0,0,8.968946182,6.851974743,17.00991896,197.0287122,11.7058277,56.33072213,1014.116959,161.903673,18.90011462,64.52145472,14.70363578,15.07433639,10.41529721
201917,2019/4/24,pre,0.261466165,0.008082707,0.023576626,0.016215882,0.015941047,0.018829132,0.01851277,0,0,0,10.90043276,6.983168437,17.73066985,205.4053029,11.89601734,54.61910393,1009.304649,156.354044,19.9968559,63.11523287,18.83485059,18.73609938,10.81269808
201918,2019/5/1,pre,0.224212272,0.006965174,0.020699728,0.011980895,0.016215882,0.015941047,0.018829132,0,1,0,10.10209534,6.564782416,16.49590774,191.0760829,11.88477719,64.355147,1012.971097,137.7475949,19.41520773,68.16161821,16.74331363,16.87711953,9.621007279
201919,2019/5/8,pre,0.204069051,0.003699137,0.010927999,0.007777668,0.011980895,0.016215882,0.015941047,0,0,1,9.604195044,6.974310248,17.87132702,206.9136463,13.12840151,63.63598577,1012.870073,155.2333173,18.32816522,60.9611768,17.96862331,18.07692347,10.39161539
201920,2019/5/15,pre,0.20635259,0.006395225,0.018846727,0.008238074,0.007777668,0.011980895,0.016215882,0,0,0,11.60219,7.398387227,19.44178129,225.0599311,12.6694659,59.92822153,1010.446735,178.2162926,18.33410855,62.86718449,20.45124075,20.14954252,10.71942065
201921,2019/5/22,pre,0.173239116,0.007750171,0.024842074,0.006486604,0.008238074,0.007777668,0.011980895,0,0,0,12.10707071,7.492559524,19.8059192,229.3166406,12.57931849,59.45364986,1008.743682,173.4739604,19.6526645,63.03706966,21.80370415,21.42895552,10.35875462
201922,2019/5/29,pre,0.154096229,0.003250975,0.009147388,0.006910115,0.006486604,0.008238074,0.007777668,0,0,-1,12.0441495,7.122456162,19.02169703,220.3412112,14.36315054,59.66604428,1007.599504,175.4390967,19.91912605,59.9237492,22.51809444,22.44990951,10.79883567
201923,2019/6/5,pre,0.13925279,0.00339641,0.012027338,0.006990232,0.006910115,0.006486604,0.008238074,0,0,0,13.14686096,7.976270914,21.59134593,249.989698,14.90892656,55.78000322,1007.421262,193.2012589,19.97413631,61.12335505,23.61493927,23.04743404,10.94708414
201924,2019/6/12,pre,0.101718532,0.000696702,0.00190678,0.005114902,0.006990232,0.006910115,0.006486604,0,0,1,15.2551592,7.240568694,19.51536056,225.9899524,13.45504746,62.82470238,1005.322085,152.5829101,17.69243384,68.90560348,24.82814913,24.11396095,9.830435568
201925,2019/6/19,pre,0.093910328,0.002676779,0.008029166,0.005736214,0.005114902,0.006990232,0.006910115,0,0,0,15.63778555,6.943764077,18.58347108,215.2526886,13.98004847,68.13268984,1005.910879,152.8496461,17.12061012,68.93089608,25.36579392,24.47172016,9.10913268
201926,2019/6/26,pre,0.094036185,0.004243913,0.010989011,0.005887085,0.005736214,0.005114902,0.006990232,0,0,0,16.56958041,6.695211953,18.02034468,208.7707398,12.54470017,65.16429879,1005.59465,139.0391239,16.41987009,72.29842142,25.93400599,24.75565074,8.788156573
201927,2019/7/3,pre,0.082404372,0.001967213,0.005021459,0.004743884,0.005887085,0.005736214,0.005114902,0,0,0,16.94512928,6.952330679,18.51403133,214.495947,13.62920488,67.8075722,1003.732118,169.3582791,17.14410895,71.1633094,26.77847792,25.38708173,8.703696107
201928,2019/7/10,pre,0.075608285,0.001608687,0.003600823,0.004643566,0.004743884,0.005887085,0.005736214,0,0,0,16.66695851,6.907195142,18.53054919,214.5906612,13.62799831,61.18718026,1004.169551,166.0825672,17.28128922,71.28854971,26.26339286,25.24124638,9.140737613
201929,2019/7/17,pre,0.067190227,0.002835951,0.008349635,0.00443309,0.004643566,0.004743884,0.005887085,0,0,0,18.07468576,7.170638272,19.21319981,222.6078547,12.56387247,65.12113397,1004.147315,149.164521,14.72231439,75.2925173,27.34072756,25.55950068,8.845068171
201930,2019/7/24,pre,0.080102756,0.00163475,0.003487691,0.005847328,0.00443309,0.004643566,0.004743884,0,0,0,19.79324844,7.12600547,19.00033583,220.0058398,12.73334741,64.45065456,1004.476754,166.7952743,15.49311253,75.45795829,30.16164033,27.21949405,8.686505591
201931,2019/7/31,pre,0.06790393,0.003275109,0.007506705,0.006630763,0.005847328,0.00443309,0.004643566,0,0,0,20.14860799,7.373059444,19.56234114,226.5469635,14.60839768,59.10895874,1002.923929,160.6021497,17.42149292,72.93545488,31.95691361,28.23033503,9.213806105
201932,2019/8/7,pre,0.067978859,0.002004738,0.004204309,0.007520661,0.006630763,0.005847328,0.00443309,0,0,0,19.80894419,7.138352639,18.66182332,216.0803401,14.01409066,60.00809604,1004.410612,142.2469524,16.88129726,76.13182614,29.97797619,27.12780325,8.959442367
201933,2019/8/14,pre,0.056537925,0.001628664,0.00377683,0.006255584,0.007520661,0.006630763,0.005847328,0,0,0,19.41218813,6.99850185,18.22116313,210.9927365,13.37216559,52.44768541,1002.797364,179.668936,16.53232585,76.34512951,29.22252152,26.74421252,8.898424429
201934,2019/8/21,pre,0.049396768,0.001593444,0.00308642,0.004283504,0.006255584,0.007520661,0.006630763,0,0,0,17.63016716,7.327250241,19.13041144,221.5835023,14.01252916,47.01543095,1003.98627,151.6190336,16.38272603,71.1040631,27.84453025,26.17700994,9.608756636
201935,2019/8/28,pre,0.043900287,0.003750276,0.0066648,0.003095991,0.004283504,0.006255584,0.007520661,0,0,0,17.43983873,6.755027349,16.9768571,196.7056246,13.56753238,60.00778234,1008.810723,149.2907226,16.33164314,73.41029501,27.0592634,25.38833454,8.751855092
